url,title,published_at,analysis_keywords,analysis_orgs,summary_ai,sentiment_label
https://news.tvchosun.com/site/data/html_dir/2025/07/23/2025072390225.html,"日닛케이지수, 미일 관세협상 타결에 3.5% 상승…연중 최고치",2025-07-23,"['닛케이지수', '미일 무역협상', '주가 상승', '자동차 관세', '엔달러 환율']","['닛케이225', '도요타자동차', '니혼게이자이신문', '일본은행', '미국', '일본']","미국과 일본의 무역 협상 타결로 닛케이지수가 3.5% 상승하며 연중 최고치를 경신했습니다.  미국산 자동차 관세 인하와 이시바 시게루 총리 퇴진 가능성이 주가 상승 요인으로 작용했습니다.  10년물 국채 금리 또한 16년 9개월 만에 최고치를 기록했고, 엔달러 환율은 하락했습니다.",Positive
https://news.einfomax.co.kr/news/articleView.html?idxno=4366114,[도쿄환시] 달러-엔 상승…미일 관세 협상 타결,2025-07-23,"['관세 불확실성', '일본은행', '금리 인상', '달러-엔 환율']","['일본은행', '미쓰이스미토모은행(SMBC)']",관세 불확실성 완화로 일본은행의 금리 인상 가능성이 제기되면서 달러-엔 환율은 소폭 조정 후 횡보했습니다.  미쓰이스미토모은행(SMBC)은 협상 합의만으로는 일본은행의 금리 인상을 예측하기 어렵다는 분석을 내놓았습니다.,Neutral
https://www.yna.co.kr/view/AKR20250723055451073?input=1195m,"日닛케이지수, 미일 관세협상 타결에 3.5%↑…연중 최고치(종합)",2025-07-23,"['닛케이지수', '미일 무역 협상', '주가 상승', '10년물 국채', '이시바 시게루 총리']","['닛케이225', '도요타자동차', '니혼게이자이신문', '일본은행', '미국', '일본']",미일 무역 협상 타결로 닛케이지수가 3.5% 상승 마감했습니다.  미국 자동차 관세 인하와 이시바 시게루 총리 퇴진설에 따른 재정 확장 기대감이 주가 상승을 이끌었습니다.  10년물 국채 금리는 16년 9개월 만에 최고치를 기록했습니다.,Positive
https://view.asiae.co.kr/article/2025072316241147917,"우리은행, 비대면 주담대 재개",2025-07-23,"['신용대출', '금리 인상', '신용 1등급', '우대 항목', '우리은행']",['우리은행'],"신용대출 우대 폭은 기존과 동일하지만, 신용 1등급에 한정되어 사실상 금리 인상을 통한 신용대출 축소 효과를 유도하는 것으로 분석됩니다. 우리은행은 우대 항목을 추가하면서 신용대출 건전성 관리를 강화했습니다.",Neutral
https://www.newspim.com/news/view/20250723000846,[일본 증시] '15%' 상호관세 합의에 급등...연고점 경신,2025-07-23,"['닛케이주가', '차익실현 매물', '미일 관세 협상', '일본은행(BOJ)', '금리 인상']",['일본은행(BOJ)'],"닛케이주가가 4만1000엔을 상회하며 차익실현 매물이 출현하였고, 미일 관세 협상 타결로 인해 일본은행(BOJ)의 추가 금리 인상 가능성이 제기되면서 장기금리가 상승하여 주가에 영향을 미쳤다.",Negative
https://www.news1.kr/world/international-economy/5856309,미일 합의·이시바 퇴진 결심에 日증시 불꽃랠리…도요타 14% ↑,2025-07-23,"['트럼프 관세', '연준', '금리 인하', '미국 2분기 GDP', '관세 전쟁']",['연준'],"트럼프 관세 압박에도 불구하고 연준의 금리 인하 기대는 사라지고 있으며, 미국 2분기 GDP 성장률 3%는 수입 급감에 따른 착시일 수 있다는 분석이 제기된다. 관세 전쟁 격화로 인해 시장 불안감이 커지고 있다.",Negative
https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202507230853&t=NNv,&quot;미일 협상타결로 BOJ 조기긴축 필요성 줄어&quot;,2025-07-23,"['관세협상 타결', '정치적 불안', 'BOJ 금리 인상', '영향']","['BOJ', 'NH투자증권']",관세협상 타결과 정치적 불안이 BOJ의 금리 인상 일정에 영향을 미칠 가능성에 대한 질문이 제기되었다.  NH투자증권 책임연구원의 답변이 이어지지만 구체적인 내용은 생략되어 있다.,Neutral
http://www.economytalk.kr/news/articleView.html?idxno=410025,&quot;국채 금리 상승·엔화 강세 국면…금융주·내수주 중심 대응 유효&quot; 한투...,2025-07-23,"['일본 참의원 선거', '자민당', '금융주', '내수주', '한국투자증권']","['한국투자증권', '자민당', '일본은행(BOJ)']","한국투자증권은 일본 참의원 선거 결과를 분석하여 자민당의 과반 의석 확보 실패로 인한 재정적자 확대 우려를 제기하고, 금융주와 내수주 중심의 투자 전략을 제시했다.  일본은행은 금리 인상에 신중할 것으로 예상되며, 정치적 변수도 주목해야 한다고 분석했다.",Neutral
https://www.asiatime.co.kr/article/20250723500314,저축은행 고금리 상품으로 수신 유치…유동성 과잉 우려,2025-07-23,"['저축은행', '고금리 상품', '예금금리 인상', '대출 규제', '유동성 과잉']",[],"일부 저축은행들이 고금리 상품과 예금금리 인상으로 수신 유치에 나서고 있지만, 정부의 대출 규제로 여신 운용폭이 줄어 유동성 과잉 우려가 제기되고 있다.",Negative
http://news.bizwatch.co.kr/article/finance/2025/07/23/0027,"'예금 3%대 금리 있었네'…저축은행, '운용'은 여전히 고민",2025-07-23,"['예금금리 인상', '저축은행', '예금자 보호 한도', '가계대출 규제', '자금 운용']",['저축은행중앙회'],저축은행 예금금리가 3%대로 상승한 것은 예금자 보호 한도 상향에 따른 자금 유입에 대한 선제적 대응과 시중은행과의 금리 경쟁 때문이다.  하지만 가계대출 규제로 인해 자금 운용에 대한 부담도 커지고 있다.,Neutral
https://www.newspim.com/news/view/20250722000667,[GAM] 오픈도어에 몰린 미국 개미들 ②이유있는 베팅? 월가 '경계',2025-07-22,"['해외 주식 투자', 'GAM', '오픈도어', '주가 폭등']",['GAM(Global Asset Management)'],"이 기사는 GAM(Global Asset Management)의 프리미엄 기사로,  오픈도어 주식의 급등 현상에 대한 분석을 이어간다는 내용이다.  구체적인 내용은 생략되어 있다.",Neutral
https://www.asiatime.co.kr/article/20250722500410,&quot;달러 약세로 비달러 자산 수요 커질 것...코스피 5000 황당 목표치 아냐...,2025-07-22,"['플라자합의', '원달러 환율', '미국 금리 인상']",[],"플라자합의 이후 일본의 경험으로 인해 각국이 자국 통화 절상에 경계하는 가운데, 원달러 환율 하락세가 지속되고 있다는 분석이 제기되며, 2022년 미국 금리 인상 등의 내용이 언급된다.",Neutral
https://www.tokenpost.kr/news/cryptocurrency/269548,비트코인 $11.7만 달러 붕괴…ETF 유출·파월 발언 앞둔 불안 심리 겹쳤...,2025-07-22,"['제롬 파월', '금리 인상', '암호화폐 시장', '매수세', '단기적 쇼크']",[],제롬 파월 의장의 발언에 따라 금리 인상 기조가 변화할 경우 암호화폐 시장에 가파른 매수세가 유입될 가능성이 있다.  단기적인 쇼크에도 불구하고 암호화폐 시장의 본질적인 가치에 대한 언급이 있다.,Neutral
https://news.einfomax.co.kr/news/articleView.html?idxno=4365911,[亞증시-종합] 선거 결과·美 관세 협상 주시하며 혼조세,2025-07-22,"['아시아 증시', '일본 증시', '중국 증시', '미일 무역협상', '정치국 회의']","['연합인포맥스', '닛케이225 지수', '토픽스 지수', '일본은행(BOJ)', '인민은행(PBOC)', 'TSMC', '노무라 증권', '중타이증권']","아시아 증시는 혼조세를 보였다. 일본 증시는 참의원 선거 결과와 미일 무역협상 불확실성의 영향을 받았고, 중국 증시는 수력 발전소 건설 호재에도 정치국 회의를 앞두고 관망세가 나타났다. 대만 증시는 TSMC 하락으로 2거래일 연속 하락했다.",Neutral
http://www.finomy.com/news/articleView.html?idxno=234541,대출 조이자 반쪽 남은 총량…&quot;우회 막을 추가 대책도 나올까&quot;,2025-07-22,"['주택담보대출', '주담대', '금리 인상', '대출 축소', '신규 취급 중단']",['SC제일은행'],"주택담보대출 금리가 상승하고 있으며, 일부 은행은 우대금리 축소, 가산금리 인상, 심지어 신규 취급 중단까지 시행하고 있다.  대출 시장이 위축되는 분위기다.",Negative
https://news.einfomax.co.kr/news/articleView.html?idxno=4365897,[도쿄증시-마감] 미일 관세 협상 부담에 선강후약,2025-07-22,"['일본은행', 'BOJ', '금리 인상', '국채 금리', '현물채 매수']",['일본은행(BOJ)'],일본은행의 금리 인상 기대감 약화로 중장기 현물채 매수세가 유입되면서 일본 국채 10년물과 2년물 금리가 하락했다.  장기물 금리 동향은 언급되지 않았다.,Neutral
https://www.delighti.co.kr/news/articleView.html?idxno=99632,김학균 신영증권 센터장 &quot;달러 약세로 한국 증시 상승 지속 전망&quot;,2025-07-22,"['원달러 환율', '금리 인상', '환율 하락', '역사적 고환율']",[],"금리 인상이 멈출 것이라는 기대감으로 2023년 원달러 환율이 하락했지만, 현재 환율은 여전히 역사적으로 높은 수준이며 하락 가능성이 남아있다는 분석이다.",Neutral
http://www.newstomato.com/ReadNews.aspx?no=1269234&inflow=N,가계대출 이자 높여 사업자 대출 금리 인하?,2025-07-22,"['가계대출', '사업자 대출', '금리 인상', '금리 인하']",[],가계대출 금리를 높이고 사업자 대출 금리를 인하하는 정책 방향에 대한 기사 제목으로 보인다.  내용은 부족하다.,Neutral
http://www.edaily.co.kr/news/newspath.asp?newsid=04326326642237144,"美 장기채 ETF, 손실에도 몰린다…시장선 “폭락” 우려",2025-07-22,"['장기채 금리', '금리 인상', '가격 하락', '미국 국채 ETF', '우려']","['한국거래소', '한국예탁결제원']",증권가에서는 장기채 금리 인상 가능성을 우려하고 있다.  미국 국채 ETF의 수익률을 언급하며 부정적 전망을 제시하고 있다.,Negative
http://www.fnnews.com/news/202507221717237059,유암코 회사채에 2.2兆 주문.. 6000억 발행 유력[fn마켓워치],2025-07-22,"['NPL', 'CR', '영업수익 증가', '영업이익 증가', '금리 인상']",[],"금리 인상과 자본시장 불확실성에도 불구하고 NPL과 CR 부문 투자를 통해 영업수익 33%, 영업이익 56% 증가라는 성과를 달성했다.  NPL 부문의 성과가 주목할 만하다.",Positive
http://www.fnnews.com/news/202507221551028782,"김학균 신영증권 센터장 &quot;코스피 5000, 도달 못 할 목표 아니다&quot;",2025-07-22,[],['연합뉴스'],"연합뉴스 제공이라는 내용만 있는 기사로, 핵심 내용이 없다.",Neutral
https://www.pinpointnews.co.kr/news/articleView.html?idxno=362036,"승승장구 XRP, 폭락장서도 빛날까?... 코인 시세 폭락 미스터리",2025-07-22,"['암호화폐', 'XRP', '리플', '비트코인', '금리 인상', '거시경제']","['맥도날드', '리플(Ripple)', '미국 증권거래위원회(SEC)', '미국 연방준비제도(Fed)']","리플(XRP)의 시가총액이 맥도날드를 잠시 넘어섰지만, 비트코인을 포함한 다른 암호화폐 시장은 고금리 지속, 경기 침체 우려, 시장 내부 불안정성 등으로 하락세를 지속하고 있다.  XRP의 호재에도 불구하고 전반적인 하락세는 지속될 가능성이 크다.",Negative
https://view.asiae.co.kr/article/2025072216253835023,&quot;선거 결과에도…BOJ '금리 인상' 기조 유지할 듯&quot;,2025-07-22,"['일본은행', 'BOJ', '금리 인상', '기준금리', '참의원 선거']","['일본은행(BOJ)', '블룸버그통신']","집권 여당의 참의원 선거 참패에도 불구하고, 일본은행은 기준금리 인상 기조를 유지할 것으로 예상된다.  우에다 가즈오 총재가 이끄는 정책위원회의 내주 회의에서 결정될 것으로 보인다.",Neutral
https://www.jbnews.com/news/articleView.html?idxno=1484047,자영업자·소상공인 버팀목 역할 '충남신용보증재단',2025-07-22,"['충남신용보증재단', '소상공인', '자금 지원', '지역 경제', '금융 지원']","['충남신용보증재단', '충남경제진흥원', '농협은행', '하나은행', '중소벤처기업부']","충남신용보증재단은 소상공인을 위한 자금 지원과 지역 경제 활성화에 기여하고 있다.  6000억원 규모의 소상공인 자금 조성, 금융복지 상담센터 설립 등 다양한 지원 사업을 통해 지역 경제의 지속 가능한 발전을 도모하고 있다.",Positive
http://www.newstomato.com/ReadNews.aspx?no=1269252&inflow=N,달러 약세까지…코스피 5000 현실화되나,2025-07-22,"['코스피', '5000', '달러 약세', '상승률', '외국인 자금']",[],"달러 약세와 외국인 자금 유입, 상법 개정 등으로 코스피 지수가 5000을 돌파할 가능성이 제기되고 있다. 연 10%의 상승률을 유지한다면 코스피 5000 시대가 현실화될 수 있다는 분석이 나온다.",Positive
http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=200&CONTENTS_NO=1&bbsGbn=403&bbsSn=403&pNttSn=231747,2025년 독일 방위산업 정보,2025-07-22,"['독일 방위산업', '국방비 증액', '기술 자립', '스타트업', '자동차 산업']","['NATO', 'KOTRA', 'SIPRI', 'Bundeswehr', 'Helsing', 'Mistral', 'General Catalyst', 'Lockheed Martin', 'RTX', 'Northrop Grumman', 'Boeing', 'General Dynamics', 'BAE Systems', 'Rostec', 'AVIC', 'NORINCO', 'CETGC', 'Airbus', '레오나르도', 'Rheinmetall', 'Renk', 'Vincorion', 'Isar Aerospace', 'RFA', 'HyImpulse', 'Bitkom', 'LMU', 'TUM', 'Airbus', 'KNDS', 'Hensoldt', 'Flix', 'DeepL', 'N26', 'Aleph Alpha', 'Marvel Fusion', 'Lilium', 'BDSV']","러시아-우크라이나 전쟁 이후 독일은 '시대 전환' 전략 아래 국방비를 대폭 확대하고 방위산업 육성에 박차를 가하고 있다.  자동차 기업들의 방위산업 진출도 활발하며,  스타트업과의 협력을 통해 디지털화, 자율화 등 기술 중심의 전략 전환을 가속화하고 있다.",Positive
https://www.dkilbo.com/news/articleView.html?idxno=506430,"'일본인 퍼스트' 외친 참정당 약진… 포퓰리즘의 물결, 일본 정계 흔들...",2025-07-22,"['참정당', '일본 참의원 선거', '극우', '포퓰리즘', '외국인 규제']","['참정당', 'BBC', '월스트리트저널', '자민당']","일본의 극우 성향 신생 정당인 참정당이 참의원 선거에서 돌풍을 일으켜 15석을 확보했다.  경제적 박탈감과 정치 불신을 외국인 규제와 음모론으로 정치화한 것이 주효했으며,  '일본인 퍼스트' 전략이 유권자들에게 먹혔다는 분석이다.",Negative
http://www.edaily.co.kr/news/newspath.asp?newsid=03821206642237144,물가 잡아야 하는데…日정치 불확실성에 난처해진 BOJ,2025-07-22,"['쌀값 상승', '물가 상승', '금리 인상', '2차 파급효과']",[],"고에다 준코 위원과 다카타 하지메 위원은 쌀값 상승의 2차 파급효과를 주의 깊게 관찰해야 하며,  일본의 물가 목표치에 근접했으므로 금리 인상 재개가 필요하다고 주장했다.",Neutral
https://www.newsquest.co.kr/news/articleView.html?idxno=249047,"김학균 신영증권 센터장 &quot;코스피 5000, 닿지 못할 목표 아니다&quot;",2025-07-22,"['코스피', '약달러', '미국 증시', '트럼프', '기업 실적']","['신영증권', '한국거래소', '백악관 경제자문위원회']","코스피 지수의 상승은 기업 실적보다는 트럼프 행정부의 약달러 정책과 관련이 있다는 분석이 제기됐다.  미국의 재정적자 확대와 무역수지 적자 해소를 위한 인위적 달러 약세 유도 가능성을 고려하면, 향후 상당 기간 약달러 현상이 이어질 수 있다는 전망이다.",Positive
http://www.m-i.kr/news/articleView.html?idxno=1262746,가계대출 옥죄기에 주담대금리 고공행진,2025-07-22,"['가계대출', '대출 절벽', '금리 인상', '가산금리', '5대 은행']","['KB은행', '신한은행', '하나은행', '우리은행', '농협은행', '한국은행', '은행연합회', 'SC제일은행', 'NH농협은행']","금융당국의 가계대출 총량 관리 강화로 5대 은행의 하반기 가계대출 목표가 절반으로 축소되었다.  기준금리 인하에도 가산금리 인상으로 실질 대출금리 하락폭은 제한적이며,  4분기에는 가계대출 절벽 현상이 나타날 가능성이 높다는 우려가 제기된다.",Negative
https://www.fortunekorea.co.kr/news/articleView.html?idxno=49118,연준의 엑시트 돕는 무뎌진 집값,2025-07-22,"['미국 주택 시장', '금리 인상', '모기지 금리', '연준']",['연준'],미국의 주택 시장은 연준의 금리 인상으로 인해 얼어붙은 상태다. 국채 수익률 상승에 따른 모기지 금리 급등의 여파가 지속되고 있다.,Negative
https://www.hani.co.kr/arti/economy/economy_general/1209311.html,‘아베노믹스’ 엔저·고물가가 일본의 만년 여당을 무너뜨렸다,2025-07-22,"['일본 자민당', '참의원 선거', '참패', '고물가', '아베노믹스']","['자민당', '공명당', 'JX통신사', '일본 총무성']","일본 자민·공명 연립여당이 참의원 선거에서 참패하여 과반 의석 확보에 실패했다.  1955년 자민당 출범 이후 처음으로 양원 모두 과반 의석 확보에 실패한 여당이 되었으며,  높은 물가 상승률이 민심 이반의 주요 원인으로 분석된다.",Negative
https://www.yna.co.kr/view/AKR20250722071000008?input=1195m,"&quot;달러 약세 갈 길 멀었다…코스피 5,000 도달 못 할 목표 아냐&quot;",2025-07-22,"['약달러', '코스피 상승', '기업 실적', '트럼프', '비달러 자산']",['신영증권'],김학균 신영증권 센터장은 최근 코스피 급등의 주요 원인을 기업 실적이 아닌 트럼프발 약달러 현상으로 분석했다. 달러 약세로 인해 비달러 자산 선호도가 높아지면서 주가 상승 추세가 이어지고 있다는 것이다.,Positive
http://www.shinailbo.co.kr/news/articleView.html?idxno=2087446,"예금보호한도 상향 ‘코앞’…저축銀, 수신 경쟁력 강화 안간힘",2025-07-22,"['저축은행', '정기예금 금리', '예금보호한도', '머니 무브', '자금 유입']","['금융위원회', '예금보험공사', '한국금융학회']",예금보호한도 상향을 앞두고 저축은행들이 수신 확대를 위해 금리 경쟁을 강화하고 있다.  은행권보다 높은 금리로 인해 예금보호한도 상향 시 저축은행으로 대규모 자금 유입(머니 무브)이 예상된다.,Positive
https://www.ntoday.co.kr/news/articleView.html?idxno=117766,"금감원, 내달 2금융권 현장점검 확장...편법 사업자대출 타깃",2025-07-22,"['사업자대출', '주택거래', '금융당국', '전수조사', '현장점검']","['금융당국', '금융감독원', '저축은행', '상호금융권']","금융당국은 사업자대출을 주택거래에 우회 사용하는 사례를 전수조사하기 위해 다음 달부터 제2금융권에 대한 현장 점검을 실시한다.  특히 저축은행과 상호금융권의 위·변조 서류를 이용한 불법 대출 행위를 중점적으로 조사할 예정이며, 위반 사례 적발 시 대출 회수 및 신규 대출 제한 등 강력한 조치를 취할 계획이다.",Negative
https://www.hankyung.com/article/2025072242006,김학균 신영증권 센터장 &quot;달러 약세로 K증시 상승 지속 전망&quot;,2025-07-22,"['달러 약세', 'K증시', '상승', '신영증권', '전망']",['신영증권'],신영증권 김학균 센터장은 달러 약세로 인해 K증시 상승이 지속될 것이라고 전망했다.  기사 내용은 매우 짧아 추가적인 정보는 제공할 수 없다.,Positive
https://www.moneys.co.kr/article/2025072210350978527,&quot;내 집 마련 어쩌나&quot; 대출절벽 온다… 가산금리 올려 주담대 금리 '줄인...,2025-07-22,"['대출절벽', '가산금리', '주담대', '금리 인상', '가계대출']",[],"가산금리 인상으로 주담대 금리가 줄줄이 오르고 있으며, 가계대출 증가 목표가 3.6조 감소될 것으로 전망된다.  금리 인상을 통한 수요 조절 정책이 시행되고 있다는 내용이다.",Negative
https://newscham.net/articles/113673,연준의 통화정책 결정 독립성 파괴는 노동자들에게 재앙,2025-07-22,[],[],기사 내용이 없다.,Neutral
http://www.newsian.co.kr/news/articleView.html?idxno=81135,[한재준의 금융포커스] 부동산-금융 딜레마 해결을 위한 종합적 접근이...,2025-07-22,"['6·27 부동산 대책', '기준금리 동결', '가계부채', '거시건전성 정책', '부동산 시장']","['한국은행', '금융위원회', '금융감독원', '국토교통부', '기획재정부', '주택금융공사', '주택도시보증공사']","6·27 부동산 대책과 한국은행의 기준금리 동결 결정을 분석하며, 한국의 가계부채 문제와 부동산 시장의 불안정성을 지적한다.  금리 정책만으로는 부족하며, 거시건전성 정책, 재정 정책, 주택 공급 정책 등 다양한 정책 수단을 종합적으로 활용해야 한다고 주장한다.",Negative
http://www.g-enews.com/ko-kr/news/article/news_all/2025072210233241080c8c1c064d_1/article.html,"日, 자민당 선거 패배에도 원전 재가동 '탄력'… '원전 확대' 지속 전망",2025-07-22,"['일본 원전 확대', '에너지 안보', '탄소 중립', '일본은행', '금리 인상']",['일본은행(BOJ)'],"일본의 원전 확대 기조가 에너지 안보 강화와 탄소 중립 목표 달성에 중요한 역할을 할 것으로 전망되며, 이는 일본은행의 통화정책, 특히 금리 인상 결정에도 영향을 미칠 수 있다는 내용이다.  자세한 내용은 부족하다.",Neutral
http://www.enewstoday.co.kr/news/articleView.html?idxno=2306076,"[기자수첩] 반도체 사이클, 영원한 건 절대 없다",2025-07-21,"['금리 인상', '경기 둔화', '전방 수요', '반도체 산업', '하이닉스']",['하이닉스'],"금리 인상과 경기 둔화로 인해 전방 수요가 위축될 것이라는 전망이 나오고 있다.  반도체 산업을 예로 들며, 현재의 호황에도 불구하고 산업 전체가 어려움을 겪을 수 있다는 우려를 표명하고 있다.",Negative
https://www.asiaa.co.kr/news/articleView.html?idxno=218438,[가계 부채의 그늘] ③ '내 집 마련이 빚이 된 사회'…전세자금대출과 ...,2025-07-21,"['전세금 하락', '금리 인상', '만기 도래', '월세 전환', '고액 전세대출']",[],"전세금 하락, 금리 인상, 만기 도래 등의 요인으로 임차인들이 전세 계약 연장을 포기하거나 월세로 전환하는 사례가 증가하고 있다.  특히 고액 전세대출자들의 어려움이 심각하다는 내용이다.",Negative
https://www.asiatoday.co.kr/view.php?key=20250721010012043,예금금리 뚝뚝 떨어지는데…저축은행은 3%대 '역주행',2025-07-21,"['예금자 보호 한도', '가계대출 규제', '예금금리', '저축은행', '수익성']","['한국은행', '금융위원회', '예금보험공사']","예금자 보호 한도 확대를 앞두고 저축은행들이 예금 금리를 인상하고 있다.  가계대출 규제로 수익성이 악화되는 상황에서 예금 금리 인상은 수신 경쟁력을 높이려는 조치이지만,  대출 여력 부족 및 수익성 악화를 초래할 수 있다는 우려도 제기된다.",Neutral
https://www.daejonilbo.com/news/articleView.html?idxno=2216382,정책 대출 금리 인상 수순… 무너지는 주거 사다리,2025-07-21,"['청년 버팀목 대출', '전세자금대출', '금리 인상', '주거 부담', '고정금리']","['한국토지주택공사(LH)', '주택도시기금', '주택도시보증공사']",청년들을 위한 저금리 정책 대출인 청년 버팀목 대출과 LH 청년 전세임대의 금리가 인상되면서 청년들의 주거 부담이 가중되고 있다.  변동 금리의 불안정성을 해소하고 주거 안정을 위해 고정 금리 도입 등 대책 마련이 필요하다는 의견이 제기된다.,Negative
https://www.daejonilbo.com/news/articleView.html?idxno=2216379,"대전 청약통장, 단기 가입자 급감…'로또청약' 환상 깨졌다",2025-07-21,"['주택청약통장', '청약', '금리 인하', '투자 다변화', '가점 경쟁']","['한국부동산원', 'KB국민은행', '하나은행', 'NH농협은행', '한국은행', '대전과학기술대']","아파트 분양가 상승과 주택 규제 강화로 주택청약통장 해지자가 늘고 있다.  특히 단기 가입자 감소가 두드러지며, 시중은행의 청약예금 금리 인하도 영향을 미쳤다. 반면 장기 가입자는 증가하고 있으며, 청년층은 청약 대신 주식, 코인 등 다른 투자처로 눈을 돌리고 있다.",Negative
https://www.hankyung.com/article/202507212817i,아시아 증시·엔화 상승세 유지…美 주가 선물도 상승 출발,2025-07-21,"['아시아 증시', '엔화', '미국 주가 선물', '상승세']",[],기사 내용이 부족하여 요약이 불가능합니다.,Neutral
https://www.greenpostkorea.co.kr/news/articleView.html?idxno=302924,&quot;내수 살리자&quot; 정부 소비쿠폰에 카드사 마케팅 경쟁 불붙었다,2025-07-21,"['민생회복 소비쿠폰', '카드사 마케팅', '과열 경쟁', '캐시백', '소비 활성화']","['삼성카드', '우리카드', 'KB카드', '하나카드', '네이버페이', '카카오페이', '금융위원회']","정부의 약 12조원 규모 민생회복 소비쿠폰 지급으로 카드사와 간편결제 플랫폼의 마케팅 경쟁이 과열될 우려가 제기된다. 카드사들은 추가 캐시백 등으로 고객 유치에 나서지만, 수수료 수익보다 마케팅 비용이 더 클 수 있다는 우려와 함께 2020년 긴급재난지원금 당시와 같은 과열 경쟁 재현 가능성이 지적된다.",Negative
https://www.asiatoday.co.kr/view.php?key=20250722010012218,코픽스 하락에도 높아지는 대출 문턱… 실수요자들 한숨만,2025-07-21,"['코픽스', '주담대 금리', '가산금리', '가계대출 규제', '대출 수요 위축']",['은행연합회'],"코픽스 지수가 9개월 연속 하락했지만, 정부의 강력한 가계대출 규제로 인해 주담대 금리 하락으로 이어지지 않을 가능성이 높다. 은행들은 가산금리를 통해 주담대 금리를 유지하거나 인상할 가능성이 크며, 이는 주택 구매 계획자들에게 피해를 줄 수 있다.  편법·불법대출 증가 가능성도 우려된다.",Negative
http://www.opinionnews.co.kr/news/articleView.html?idxno=121087,미국 채권 전문가 &quot;사상 최악 시기지만 캐리는 이제 유리&quot;,2025-07-21,"['기준금리 인상', '인플레이션', '채권', '수익률 상승', '경기 침체']",[],"기사 내용이 부족하여 요약이 불가능합니다. 기준금리 인상과 인플레이션이 채권에 악영향을 줄 수 있지만, 수익률 상승이 일정 부분 방어력을 제공할 것이라는 전망이 제시되었습니다.",Neutral
https://www.hellot.net/news/article.html?no=103513,"[헬로T부동산] “따뜻한 현금, 차가운 시장, 민생지원금이 부동산에 미...",2025-07-21,"['민생지원금', '25만원', '부동산 시장', '물가 상승', '기준금리 인상']",['KDI'],"정부의 전 국민 25만원 민생지원금 지급 정책은 소비 및 경기 활성화를 목표로 하나, 실질 경제 효과는 낮을 수 있으며 물가 상승과 기준금리 인상 가능성을 높여 부동산 시장에 부정적 영향을 미칠 수 있다.  미분양 주택 매입, SOC 투자 확대 정책은 건설 경기 부양 효과를 기대할 수 있지만 지역별 편차가 클 수 있다.",Neutral
https://www.insightkorea.co.kr/news/articleView.html?idxno=228803,"박상신 대표, 체질 개선 성공...DL이앤씨 &quot;하반기 공격 경영 시작&quot;",2025-07-21,"['기준금리 인상', '원자재 가격 상승', '주택 수요 위축', '건설업계', '러시아-우크라이나 전쟁']",['DL이앤씨'],기사 내용이 부족하여 요약이 불가능합니다. 기준금리 인상과 원자재 가격 급등으로 주택 수요가 위축되어 건설업계 전반에 영향을 미치고 있다는 내용입니다.,Negative
https://www.financialpost.co.kr/news/articleView.html?idxno=230113,"&quot;가계 대출 총량, 절반으로 줄여라!&quot;...은행권 발등에 불 떨어졌다",2025-07-21,"['가계대출 규제', '은행권 경영 전략 수정', '대출 공급량 감소', '주담대 금리 인상', '대출 심사 강화']",[],"6·27 가계대출 규제로 은행권이 하반기 경영 전략을 전면 수정하며 대출 공급량을 50% 수준으로 줄인다. 주담대 금리 인상, 대출 심사 강화, 영업점별 한도 관리 등 대출 억제 조치를 시행 중이며, 추가 규제 가능성도 거론되고 있다.",Negative
https://www.etoday.co.kr/news/view/2489746,[아시아증시] 세계 최대 수력댐 착공⋯中 건설ㆍ인프라주 ↑,2025-07-21,"['아시아 증시', '세계 최대 수력댐', '중국 건설', '인프라', '주가 상승']",[],기사 내용이 부족하여 요약이 불가능합니다. 세계 최대 수력댐 착공으로 중국 건설 및 인프라 관련 주가 상승을 언급하고 있습니다.,Positive
https://www.jjan.kr/article/20250721580259,지방소멸 위기 속 지방은행도 생존 기로,2025-07-21,"['지역 자금 공급 부족', '고금리 자금 조달', '대출금리 인상', '구조적 한계']",[],기사 내용이 부족하여 요약이 불가능합니다. 지역 내 자금 공급 여력 부족으로 타 지역에서 고금리로 자금을 조달해야 하므로 대출금리가 인상되는 구조적 한계를 지적하고 있습니다.,Negative
http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202507210361&t=NN,[마켓인사이트] 美 Fed 위원들의 금리 설전 &quot;연내 동결 vs. 2회 인하&quot;...스...,2025-07-21,"['BOJ', '금리인상', '금리 동결', '인플레이션', '부채 부담']",['BOJ'],"일본 중앙은행(BOJ)의 금리 동결 가능성이 높다는 분석이 제기되었습니다. 인플레이션 압력이 존재하지만, 높은 부채 부담을 고려할 때 금리 인상보다는 동결 가능성이 크다는 의견입니다. 7월에도 금리 동결을 유지할 것으로 예상됩니다.",Neutral
