"search_keyword","url","title","summary","crawled_at","published_at","content","analysis_keywords","analysis_orgs","summary_ai","sentiment_label"
"상한가","https://www.topstarnews.net/news/articleView.html?idxno=15753903","[코스피 마감 시황] 엔케이 상한가 직행…조선·방산주 강세에 코스피 ...","엔케이는 전일 대비 29.91% 급등한 1,064원에 거래를 마치며 상한가를 기록했다. 상한가 기록 종목은 코스피 전체에서 엔케이가 유일했다. 구체적인 재료성 뉴스는 확인되지 않았으나, 최근 방산 및 해양 플랜트 관련... ","2025-07-31T22:21:54.814984","2025-07-31","(톱스타뉴스 김윤교 기자) 31일 코스피 지수는 전 거래일 대비 0.28% 내린 3,245.44에 마감하며 약세 흐름을 보였다. 장중 한때 3,288선을 돌파했으나, 기관의 대규모 매도세에 상승폭을 반납하며 하락 전환됐다. 투자자별로는 개인과 외국인이 각각 2,235억원, 3,449억원 순매수에 나섰지만, 기관이 7,053억원 순매도하며 지수 하락을 주도했다.
시가총액 상위 종목 가운데에서는 반도체 대표주 SK하이닉스가 3.8% 상승했고, 카카오(+3.02%)와 두산에너빌리티(+2.98%), 한화에어로스페이스(+1.94%) 등 일부 종목이 견조한 흐름을 보였지만, 삼성전자(-1.65%)와 LG에너지솔루션(-2.67%), 현대차(-4.48%), 기아(-7.34%) 등 주요 대형주들이 약세를 나타내며 지수 부담으로 작용했다. 특히 자동차주는 이날 코스피 하락을 주도한 업종 중 하나로, 현대차그룹주의 낙폭이 두드러졌다.
이날 장에서 시장의 주목을 받은 종목은 단연 엔케이였다. 엔케이는 전일 대비 29.91% 급등한 1,064원에 거래를 마치며 상한가를 기록했다. 상한가 기록 종목은 코스피 전체에서 엔케이가 유일했다. 구체적인 재료성 뉴스는 확인되지 않았으나, 최근 방산 및 해양 플랜트 관련 기대감이 반영된 것으로 추정된다. 특히 우주항공과국방 업종이 이날 2.31% 오르며 강세를 보였고, 한화시스템(+7.22%), LIG넥스원(+2.11%) 등 주요 방산주도 동반 상승하며 관련 모멘텀을 키웠다.
산업군별로는 조선, 엔터테인먼트, 디스플레이, 레저 업종이 강세를 보였다. 조선 업종은 HD현대중공업(+4.14%), 한화오션(+13.43%), HD한국조선해양(+1.27%) 등 주요 종목들이 상승을 주도하며 업종 전체가 5% 넘게 오르는 탄력을 보였다. 이는 중국과 미국 간 관세 협상 진전과 함께 글로벌 해상 물류 회복 기대감이 반영된 결과로 풀이된다. 조선기자재 관련 테마도 1.3% 이상 오르며 분위기를 받쳤다.
또한 방송·엔터테인먼트 업종도 3.75%의 상승률을 기록하며 시장 대비 강한 흐름을 이어갔다. 이는 최근 영상 콘텐츠 및 음원 수요 회복세와 함께 퓨리오사AI, 웹툰, NFT 관련주가 동반 강세를 보인 데 따른 것으로, 관련 테마인 음원/음반(+2.70%), 영상콘텐츠(+2.16%)도 일제히 상승했다.
반면, 자동차, 금융, 건설 업종은 상대적으로 부진했다. 특히 현대차와 기아의 급락은 글로벌 수요 둔화 우려와 관련한 투자심리 위축이 작용한 것으로 보이며, 기관의 대량 매도 역시 낙폭을 키우는 요인으로 작용했다.
[코스피 마감 시황] 엔케이 상한가 직행…조선·방산주 강세에 코스피 소폭 하락
해외 증시의 혼조 흐름 역시 국내 증시에 일부 영향을 미쳤다. 미국 연방준비제도(Fed)의 매파적 발언과 GDP 서프라이즈에도 불구하고 연준의 금리 동결 지속, 신중한 통화정책 기조는 글로벌 증시 전반에 불확실성을 자극하고 있다. 이와 함께 러시아산 원유 관련 이슈로 인한 국제 유가 상승은 에너지 업종 내 일부 종목의 등락에도 간접적 영향을 주는 요인이 됐다.
이날의 시장 흐름은 기관의 차익 실현 매물 속에서도 개별 모멘텀을 보유한 업종과 종목들이 강한 주도력을 보였다는 점에서 의미가 있다. 특히 단독 상한가를 기록한 엔케이와, 방산·조선 관련주의 강세는 시장 내 특정 섹터에 대한 자금 쏠림을 보여주는 대표적인 흐름으로, 단기 테마 중심의 접근에 있어 참고할 만하다.
[본 기사는 투자 권유 목적이 아닙니다. 기사 내용은 외신 혹은 증권사 견해를 종합한 것으로, 투자를 권유하기 위해 작성된 내용은 아닙니다. 이 기사 내용에 전적으로 의존해 투자 결정을 하지 않기를 바랍니다. 모든 투자는 개인의 판단에 따라 이루어지며, 이에 대한 최종 책임은 투자자 본인에게 있습니다. 본지는 독자의 투자 결과에 대해 어떠한 책임도 지지 않습니다.]","['코스피', '약세', '엔케이 상한가', '기관 매도', '조선주 강세']","['SK하이닉스', '카카오', '두산에너빌리티', '한화에어로스페이스', '삼성전자', 'LG에너지솔루션', '현대차', '기아', '엔케이', 'HD현대중공업', '한화오션', 'HD한국조선해양']","7월 31일 코스피 지수는 0.28% 하락하며 약세를 보였다. 기관의 대규모 매도세가 지수 하락을 주도했으며, 삼성전자, LG에너지솔루션, 현대차, 기아 등 대형주들의 약세가 두드러졌다. 엔케이가 상한가를 기록했고, 조선, 엔터테인먼트 업종은 강세를 보였다.","Negative"
"상한가","https://www.newspim.com/news/view/20250731001041","[오늘A주] PMI 부진에 하락...정부 지원에 보조생식 관련주 상승","궁퉁야오예(共同藥業), 안커성우(安科生物), 한상지퇀(漢商集團) 등이 상한가를 기록했다. 이날 베이징시... 시링둥리(西菱動力), 다위안벙예(大元泵業)가 상한가를 기록했다. 중국 국영 기업인 위성 네트워크... ","2025-07-31T22:21:54.815005","2025-07-31","[베이징=뉴스핌] 조용성 특파원 = 중국 증시는 31일 일제히 하락했다. 중국의 대표적인 경기 선행 지수인 PMI(구매 관리자 지수)가 약세를 보이면서 지수를 끌어내린 것으로 분석된다.
이날 상하이종합지수는 1.18% 하락한 3573.21, 선전성분지수는 1.73% 하락한 11009.77, 촹예반지수는 1.66% 하락한 2328.31로 각각 장을 마감했다.
중국 국가 통계국이 7월 PMI가 49.3으로 집계됐다고 31일 발표했다. 이는 전달 대비 0.4포인트(p) 낮아진 것이며 로이터 사전 조사치(49.7)에 비해서도 낮은 수치다.
기업 구매 담당자 조사를 바탕으로 작성되는 PMI는 기준선인 50보다 높으면 경기 확장, 낮으면 경기 위축 국면을 의미한다. 중국의 제조업 PMI는 미국 관세 충격의 여파로 4월 제조업 49.0을 기록하며 경기 위축 국면에 진입했다. 이어 5월에는 49.5, 6월에는 49.7, 7월에는 49.7을 기록했다. 이로써 중국의 제조업 PMI는 4개월째 경기 위축 구간에 머무르게 됐다.
제조업 PMI 중 생산지수는 전월 대비 0.5p 낮아진 50.5, 신규 주문 지수는 0.8p 낮아진 49.4를 기록했다. 생산지수와 신규 주문 지수가 모두 상당 폭 낮아지면서 중국 경제에 대한 우려감을 더했다.
중국 국가 통계국은 ""7월 들어 제조업이 전통적인 생산 비수기에 접어들었고, 일부 지역에서의 고온, 폭우, 홍수 등 재해로 인해 PMI가 하락했고, 제조업 경기 수준이 낮아졌다""고 설명했다.
[그래픽=퉁화순재경] 상하이종합지수 31일 추이
이날 특징주로는 생식 보조 기술 관련 주가 대거 상승했다. 궁퉁야오예(共同藥業), 안커성우(安科生物), 한상지퇀(漢商集團) 등이 상한가를 기록했다.
이날 베이징시 시정부는 '베이징시 출산 지원 정책 시스템 완비를 위한 조치'를 발표했다. 해당 조치에는 생식 서비스 강화에 대한 언급이 포함됐다. 시험관 아기, 인공 수정, 냉동 배아 기술, 난자/정자 은행 등 불임 치료 및 생식 보조 기술을 적극 육성하고, 관련 서비스에 대한 소비자 가격을 낮추겠다는 것이 골자다.
상업 위성 관련 주도 상승했다. 시링둥리(西菱動力), 다위안벙예(大元泵業)가 상한가를 기록했다.
중국 국영 기업인 위성 네트워크 그룹이 추진 중인 저궤도 위성망인 '궈왕(國網·GW) 프로젝트'의 일환으로 30일 하이난성 상업 우주 발사장에서 6개의 위성이 발사됐다. 해당 위성들은 예정된 궤도에 순조롭게 진입했다. 지난 27일에도 궈왕 프로젝트는 5개의 위성을 발사했다. 해당 소식이 나오면서 관련 주가 상승했다.
한편 중국 인민은행 산하 외환 거래 센터는 이날 달러당 위안화 기준 환율을 7.1494위안으로 고시했다. 이는 직전 거래일(7.1441) 대비 0.0053위안 올린 것으로, 위안화 가치로는 0.07% 하락한 것이다.
중국 증시 자료사진 [신화사=뉴스핌 특약]","['중국 증시', 'PMI 하락', '경기 위축', '생식 보조 기술', '상업 위성']","['중국 국가 통계국', '궁퉁야오예', '안커성우', '한상지퇀', '시링둥리', '다위안벙예', '위성 네트워크 그룹', '중국 인민은행']","7월 31일 중국 증시는 PMI(구매 관리자 지수) 약세로 인해 일제히 하락했다. 7월 PMI는 49.3으로 집계되어 경기 위축 우려를 심화시켰다.  생식 보조 기술 및 상업 위성 관련 종목은 상승세를 보였다.","Negative"
"상한가","https://www.etoday.co.kr/news/view/2493187","[급등락주 짚어보기] 엔케이, 대미 조선업 투자 소식에 '上'","이투데이=김효숙 기자 | 31일 유가증권시장에서 상한가를 기록한 종목은 엔케이 1개였다. 하한가 종목은... 코스닥시장에서는 제이에스티나, NEW 등 2종목이 상한가에 도달했다. 하한가 종목은 없었다. 제이에스티나는... ","2025-07-31T22:21:54.815036","2025-07-31","이투데이
증권·금융
일반
[급등락주 짚어보기] 엔케이, 대미 조선업 투자 소식에 '上'
입력 2025-07-31 16:37
김효숙 기자
기자 이름을 클릭하면
더 자세한 정보를
확인할 수 있어요!
북마크 되었습니다.
마이페이지에서 확인하세요.","['엔케이', '급등락주', '대미 조선업 투자']","['엔케이']","기사는 엔케이의 급등에 대한 간략한 소식을 전달한다.  대미 조선업 투자 소식이 주가 상승의 배경으로 추정된다. 자세한 내용은 기사 본문을 참고해야 한다.","Positive"
"상한가","http://news.mt.co.kr/mtview.php?no=2025073116082590731","DXVX, &quot;늦어도 내년 초 마일스톤 수령&quot;…시장 신뢰 회복 '신호탄' 되나","이는 DXVX의 첫 번째 글로벌 기술이전 성과로, 공시 직후 주가는 상한가를 기록했다. DXVX가 이번 기술이전을 통해 수령할 선급금(업프론트)은 없다. 다만 빠른 시일 내에 첫 번째 마일스톤을 수령할 수 있는 계약 구조를... ","2025-07-31T22:21:54.815059","2025-07-31","[실패] 모든 추출 방법 실패","['DXVX', '기술이전', '상한가', '선급금 없음']","['DXVX']","DXVX가 첫 번째 글로벌 기술이전 성과를 발표했고, 공시 직후 주가는 상한가를 기록했다.  선급금은 없지만 빠른 시일 내에 첫 번째 마일스톤을 수령할 수 있는 계약 구조다.","Positive"
"상한가","https://www.topstarnews.net/news/articleView.html?idxno=15753870","'한화오션' 13% 급등…'MASGA' 프로젝트 조명에 조선주 강세","'제이에스티나'는 29.95%로 상한가에 올랐고, '좋은사람들' 27.24%, '코데즈컴바인' 11.76%, '아난티' 11.17% 등도 두 자릿수 상승을 기록했다. 이 외에도 '일신석재'(9.74%), '신원'(8.25%), '남광토건'(8.14%) 등이 급등했다. 최근... ","2025-07-31T22:21:54.815081","2025-07-31","(톱스타뉴스 임수진 기자) 한미 무역협상 타결과 ‘MASGA’(Make American Shipbuilding Great Again) 프로젝트 부각으로 31일 조선주가 상승세를 기록했다.
한국거래소에 따르면 ‘한화오션’은 전 거래일보다 13.43% 오른 11만2천300원에 거래를 마감했다. 장중 한때 16% 넘게 오르며 이틀 만에 역대 신고가를 경신했다. 종가 기준 처음으로 11만 원대를 달성했다.
‘한화오션’ 13% 급등…‘MASGA’ 프로젝트 조명에 조선주 강세
‘HD현대중공업’은 4.14% 올랐고, ‘HD현대미포’ 3.41%, ‘HJ중공업’ 1.83%, ‘HD한국조선해양’ 1.27% 등 주요 조선주들도 강세를 보였다.
이번 조선주 랠리는 한미간 조선 협력에 대한 기대감이 이미 주가에 반영된 상황에서, 추가로 1,500억 달러 규모의 조선 협력 펀드가 별도 조성됐다는 점과 ‘MASGA’ 프로젝트가 무역협상 타결의 핵심 역할을 했다는 점이 투자 심리를 자극한 것으로 풀이됐다.
구윤철 경제부총리 겸 기획재정부 장관은 브리핑에서 “‘MASGA’ 프로젝트가 우리 조선업 전반의 수요에 기반해 실질적으로 우리 기업 사업으로 진행될 예정”이라고 밝혔다. 그는 “세계 최고 수준의 선박 설계 및 건조 역량을 갖춘 국내 조선기업들이 미국 조선업 부흥을 지원하며 새로운 성장 계기를 창출할 것”이라고 기대했다.
남북, 북미 정상회담 가능성이 높아지며 남북 경협주도 시장에서 두드러졌다. ‘제이에스티나’는 29.95%로 상한가에 올랐고, ‘좋은사람들’ 27.24%, ‘코데즈컴바인’ 11.76%, ‘아난티’ 11.17% 등도 두 자릿수 상승을 기록했다. 이 외에도 ‘일신석재’(9.74%), ‘신원’(8.25%), ‘남광토건’(8.14%) 등이 급등했다.
최근 북한 당국이 북미 대화 가능성을 열어두면서 지정학 리스크가 완화된 점이 투자심리 개선에 긍정적으로 작용했다. 도널드 트럼프 미국 대통령과 김정은 북한 국무위원장 모두 대화 가능성을 시사한 바 있다.
증권업계는 한미 간 조선 협력과 남북 관계 개선 가능성에 따른 업종별 변동성 확대에 주목했다. 전문가들은 정책 이슈 및 국제 관계 변화에 따른 추가 상승 또는 조정 가능성에 유의할 것을 조언했다.","['조선주', '상승세', '한미 무역협상', 'MASGA 프로젝트', '남북 경협주']","['한화오션', 'HD현대중공업', 'HD현대미포', 'HJ중공업', 'HD한국조선해양', '제이에스티나', '좋은사람들', '코데즈컴바인', '아난티', '일신석재', '신원', '남광토건']","한미 무역협상 타결과 'MASGA' 프로젝트 부각으로 7월 31일 조선주가 급등했다. 한화오션은 13.43% 상승했고, 다른 주요 조선주들도 강세를 보였다.  1500억 달러 규모의 조선 협력 펀드 조성 소식과 남북 경협 기대감이 투자 심리를 자극했다.","Positive"
"상한가","http://www.choicenews.co.kr/news/articleView.html?idxno=151486","코스닥 상승...아난티 '껑충', 삼천당제약 · 에코프로비엠 '뚝'","상한가 2종목 포함 837종목이 올랐고 하한가 없이 767종목이 내렸다. 120종목은 보합이었다. 한편 코스피 지수는 전일 대비 9.03포인트(0.28%) 하락한 3245.44를 기록했다.","2025-07-31T22:21:54.815102","2025-07-31","사진=뉴시스","[]","[]","사진만 포함된 기사입니다.","Neutral"
"상한가","http://www.choicenews.co.kr/news/articleView.html?idxno=151484","한미 협상 타결에도, 코스피 '하락'...車 · 삼성물산 '추락'","상한가 1종목 포함 406종목이 올랐고 하한가 없이 468종목이 내렸다. 61종목은 보합이었다. 한편 코스닥 지수는 전날보다 1.57포인트(0.20%) 상승한 805.24로 마감했다.","2025-07-31T22:21:54.815143","2025-07-31","사진=뉴시스","[]","[]","사진만 포함된 기사입니다.","Neutral"
"상한가","https://biz.sbs.co.kr/article_hub/20000250511?division=NAVER","[종목리포트] 한미 무역협상 타결 이후 남북경협 기대감↑","관련주 살펴보면, 먼저 제이에스티나가 상한가 기록하면서, 3,905원에 마감했습니다. 좋은 사람들도 27%대 급등하면서 1,845원, 인디에프도 오늘 12%대 올랐고 일신석재 아난티도 각각 9%, 11%대 오르면서 관련주들이 일제히... ","2025-07-31T22:21:54.815168","2025-07-31","■ 머니쇼+ '종목리포트' - 한태리
오늘(31일) 장 특징주부터 뉴욕증시 리포트까지 정리해 드립니다.
먼저 오늘 우리 증시에서 가장 주목받은 섹터 혹은 테마부터 정리해 볼 텐데요.
한국과 미국이 무역협상을 타결한 가운데 오늘 남북경협주가 강세를 보였습니다.
앞서 트럼프 대통령이 김정은 북한 국무위원장과의 대화 의지를 드러낸 바가 있어서, 한미 협력 강화와 함께 북한과 대화에 나설 수 있다는 기대감이 커진 걸로 풀이됩니다.
관련주 살펴보면, 먼저 제이에스티나가 상한가 기록하면서, 3,905원에 마감했습니다.
좋은 사람들도 27%대 급등하면서 1,845원, 인디에프도 오늘 12%대 올랐고 일신석재 아난티도 각각 9%, 11%대 오르면서 관련주들이 일제히 상승 마감했습니다.
트럼프 대통령은 한국이 미국에 3500억 달러를 투자하는 등의 조건으로 한국에 대한 상호관세를 기존 25%에서 15%로 낮추기로 했다고 밝혔습니다.
특히 3500억 달러 규모의 대미 투자 펀드 중 1500억 달러가 조선업 협력 전용 펀드로 운용된다는 소식이 전해지면서 오늘 조선주로 매수세가 쏠렸습니다.
관련주 중에서는, 먼저 한화오션이 13% 오르면서 112,300원에 거래를 마쳤습니다.
HD현대중공업도 4%대 오름세로 190,500, HD현대미포도 오늘 3%대 오름세 보였고, HD한국조선해양과 HJ중공업도 오늘 1%대 오르면서 관련 종목들이 일제히 좋은 흐름을 이어갔습니다.
이어서 뉴욕증시 종목에 대한 투자 의견 정리해 드리겠습니다.
오늘은 네덜란드 반도체 기업, NXP 세미컨덕터스부터 미국 반도체 기업, 텍사스 인스트루먼츠, 미국 방위산업체 록히드마틴까지 세 가지 종목 살펴보겠습니다.
첫 번째 종목은 NXP세미컨덕터스입니다.
현재 주가는 220달러고요, 목표 주가는 257달러 선으로 제시됐습니다.
이번 분기 차량용 반도체가 전체 매출의 절반 이상을 차지하면서, 여전히 핵심 사업 역할을 했습니다.
하지만 산업용, 모바일, 통신 인프라를 포함한 나머지 부문은 모두 역성장하면서 전체 매출은 전년보다 6% 넘게 줄었는데요.
특히 통신 인프라 매출은 27% 감소하면서 시장 우려를 키웠습니다.
그럼에도 주당순이익은 시장 기대치를 소폭 웃돌았고, 3분기 가이던스도 매출과 영업이익률 모두 컨센서스를 상회했지만, 회복 속도는 예상보다 더디다는 분석이 많습니다.
여기에 중국 차량용 반도체 시장이 급성장하면서 점유율 경쟁이 치열해지고, 중국산 반도체에 대한 관세 리스크까지 커지면서 하반기 실적에도 부담이 될 수 있다는 전망이 나옵니다.
두 번째 종목은 텍사스 인스트루먼츠입니다.
현재 주가는 189달러 선이고요, 목표 주가는 196달러 선으로 제시됐습니다.
2분기 매출은 44억 5천만 달러, 영업이익은 15억 6천만 달러로, 전 분기 대비 각각 9%, 18% 증가했습니다.
이는 시장 기대치를 모두 상회한 수치인데, 자동차 부문을 제외한 주요 부문에서 고른 성장을 보였습니다.
다만 재고가 48억 달러로 증가했고, 3개월 전 전 분기 모두 두 자릿수 성장을 외쳤던 것과 달리 관세와 지정학적 변수에 따라 유연하게 대응하겠다고 밝히면서 투자자들 사이에서는 실망감이 번졌습니다.
특히 지난 분기의 강한 수요가 단순 계절성을 넘어선 선구매 효과였을 가능성이 언급되면서, 하반기에는 역기저 부담이 커질 수 있다는 관측도 나옵니다.
이에 따라 당분간은 주가가 기간 조정 국면에 진입할 수 있다는 분석입니다.
세 번째 종목은 록히드마틴입니다.
현재 주가는 418달러 선이고요. 목표 주가는 518달러 선으로 제시됐습니다.
2분기 매출은 182억 달러로 전년 동기 대비 24% 증가했지만, 영업이익은 7억 5천만 달러로 65% 감소하면서, 시장 컨센서스였던 21억 5천만 달러를 크게 하회했습니다.
항공 기밀 프로그램과 관련된 설계·통합 문제, 세금 이슈가 반영됐고, 특히 기밀 항공기 개발부서인 스컹크웍스와 헬기 자회사 시코르스키를 포함해 총 18억 달러의 손실이 발생했습니다.
다만, 미사일·화력 통제, 그리고 우주 시스템 부문은 양호한 실적으로 전체 수익을 일부 방어했습니다.
올해 핵심 프로그램인 F-35 전투기의 상반기 누적 인도량은 97대로 연간 목표치의 절반 이상을 이미 달성했습니다.
수주 확대와 투자 지속, 주주환원 정책이 유지되고 있어서 중장기적으로 우상향 흐름은 유효하다는 평가입니다.
오늘은 이렇게 세 가지 종목에 대한 국내 증권사들의 분석 살펴봤습니다.
오늘 밤 뉴욕증시 투자 전략 세우는 데 참고해 보시기 바랍니다.
지금까지 종목 리포트였습니다.","['남북경협주', '조선주', '한미 무역협상', '뉴욕증시', 'NXP 세미컨덕터스', '텍사스 인스트루먼츠', '록히드마틴']","['제이에스티나', '좋은사람들', '인디에프', '일신석재', '아난티', '한화오션', 'HD현대중공업', 'HD현대미포', 'HD한국조선해양', 'HJ중공업', 'NXP 세미컨덕터스', '텍사스 인스트루먼츠', '록히드마틴']","한미 무역협상 타결로 남북경협주와 조선주가 강세를 보였다. 제이에스티나 등 남북경협 관련주와 한화오션 등 조선주가 상승했다. 뉴욕증시에서는 NXP 세미컨덕터스, 텍사스 인스트루먼츠, 록히드마틴 등의 종목 분석을 제시했다.","Positive"
"상한가","https://www.news2day.co.kr/article/20250731500196","(마감시황) 한·미 관세 협상에도 ‘시큰둥’…코스피, 3,245선 약보합 마...","상한가 종목은 총 3개다. 코스피시장에서 엔케이(29.91%)이, 코스닥시장에서 제이에스티나(29.95%)와 NEW(29.88%)가 상한가를 기록했다. 3개 종목을 비롯해 좋은사람들(27.24%)과 한화오션(13.43%), 코데즈컴바인(11.... ","2025-07-31T22:21:54.815190","2025-07-31","","['상한가', '엔케이', '제이에스티나', 'NEW', '좋은사람들', '한화오션']","['엔케이', '제이에스티나', 'NEW', '좋은사람들', '한화오션', '코데즈컴바인']","코스피 시장의 엔케이와 코스닥 시장의 제이에스티나, NEW가 상한가를 기록했다. 좋은사람들과 한화오션, 코데즈컴바인 등도 높은 상승률을 보였다.","Positive"
"상한가","https://www.widedaily.com/news/articleView.html?idxno=274032","[특징주] 제이에스티나 상한가, 트럼프 &quot;北 대화 의지 밝혀&quot; 북미정상회...","제이에스티나(026040)의 주가가 상한가를 기록하며 시장의 주목을 받았다. 31일 한국거래소에 따르면 제이에스티나의 주가는 전일 대비 29.95% 상승한 3905원에 거래 마감했다. 이는 북한 김여정 노동장 선전선동부 부부장이... ","2025-07-31T22:21:54.815215","2025-07-31","(사진=제이에스티나)
제이에스티나(026040)의 주가가 상한가를 기록하며 시장의 주목을 받았다.
31일 한국거래소에 따르면 제이에스티나의 주가는 전일 대비 29.95% 상승한 3905원에 거래 마감했다.
이는 북한 김여정 노동장 선전선동부 부부장이 비핵화 협상은 불가능하다는 담화에 대해 도널드 트럼프 미국 대통령이 '누구와도 대화하려는 의지를 갖고 있다'고 밝히자 관련주로 매수세가 몰리는 것으로 풀이된다.
지난 28일 김여정 부부장은 '조한관계는 동족이라는 개념의 시간대를 완전히 벗어났다' 제목의 담화에서 ""우리는 서울에서 어떤 정책이 수립되고 어떤 제안이 나오든 흥미가 없으며 한국과 마주 앉을 일도, 논의할 문제도 없다는 공식입장을 다시금 명백히 밝힌다""고 말했다.
미국에 대해서는 “미국이 현실 변화를 인정하지 않고 과거에 집착한다면, 북·미 정상회담은 미국의 ‘희망 사항’으로만 남게 될 것”이라고 덧붙였다.
이에 29일(현지시간) 미국 국무부의 태미 브루스 대변인은 김 부부장의 담화와 관련해 ""트럼프 대통령은 전 세계 사람들에게 평화와 번영, 그리고 정상적인 삶을 제공하기 위해 누구와도 대화하려는 의지를 갖고 있다""고 밝혔다.
같은날 로이터통신도 백악관 당국자를 인용해 트럼프 대통령은 여전히 북한 비핵화를 위해 김정은 국무위원장과 대화하고 싶어 하며, 북한의 핵 프로그램을 완전히 끝내기 위해 김 위원장과 소통하는 데 여전히 열려 있다는 입장을 갖고 있다고 보도했다.
해당 소식에 정상회담 가능성이 화두되며 관련주인 제이에스티나로 투자자들의 이목이 쏠리고 있다. 제이에스티나는 과거 개성공단 내 협력업체를 통해 손목시계를 생산해 납품한 이력이 있어 남북경협 테마주로 분류됐다.
제이에스티나는 1988년 설립되어 1999년 코스닥에 상장된 패션 전문기업으로, J.ESTINA 브랜드를 통해 주얼리와 핸드백을, ROMANSON 브랜드를 통해 손목시계 사업을 전개하고 있다. 디자인과 연구개발(R&D), 고급 매장 확보 및 마케팅에 역량을 집중하며, 생산은 외주 시스템을 통해 효율성을 추구하고 있다. 2019년에는 브랜드 리뉴얼을 단행해 주얼리 및 핸드백 신제품을 선보이고 브랜드 로고를 변경하는 등 젊고 세련된 이미지를 강조하며 시장 경쟁력 강화를 모색하고 있다.","['제이에스티나', '주가 상한가', '남북경협', '테마주', '미북관계']","['제이에스티나', '한국거래소', '북한', '미국', '백악관']","제이에스티나 주가가 미북관계 호재에 힘입어 상한가를 기록했다.  김여정 부부장의 담화 이후 트럼프 대통령의 대화 의지 표명이 남북경협 관련주인 제이에스티나에 매수세를 불러왔다. 제이에스티나는 과거 개성공단 협력업체를 통해 손목시계를 생산한 이력이 있다.","Positive"
"상한가","https://www.kukinews.com/article/view/kuk202507310165","김해시 공공배달앱 ‘먹깨비’…' 가성비와 가심비' 최고인 ‘하이브리...","김해시가 운영하는 공공배달앱 ‘먹깨비’가 가성비와 가심비 모두를 만족시키는 일명 ‘하이브리드형 앱’으로 상한가 행진을 이어가고 있다. 이에 시는 8월 한달간 '먹깨비' 할인 프로모션을 진행해 지역 소비... ","2025-07-31T22:21:54.815238","2025-07-31","NC 다이노스와 한화 이글스가 31일 트레이드를 진행했다.  NC는 외야수 손아섭을 내주는 대신 2026 KBO 신인드래프트

서울시가 오는 9월30일부터 사흘간 강남구 삼성동 코엑스에서 ‘제2회 스마트라이프위크(이하 SLW 2025)’를

한국이 미국에 3500억달러를 투자하는 등의 조건으로 한국에 대한 상호관세를 기존 25%에서 15%로 10%포인트 인하하

한미 무역협상 타결...트럼프 ""미국, 한국과 상호관세 15% 합의""

민중기 특별검사팀(김건희 특검) 조사를 연달아 거부한 윤석열 전 대통령에 대해 법원이 체포영장을 발부했다.  3

청와대 관람이 개방 약 3년 2개월여 만인 8월 1일부터 중단된다.  청와대재단에 따르면, 청와대는 8월 1일부터 종합

“해프닝 상황입니다. 오정아 선수가 승자 인터뷰를 한다면 굉장히 민망해 할 것 같습니다.” (송규상 해설

챗GPT 등장 이전 인공지능(AI) 대명사는 단연 ‘알파고’였다. 알파고가 이세돌을 무너뜨리고 전 세계에 충

도시의 지하 공간인 지하도로와 지하주차장, 공동구는 도심의 효율성과 확장을 위해 전국 곳곳에 조성돼 이제 우

64년 만의 첫 문민 장관으로 취임한 안규백 국방장관이 이재명 정부 출범 이후 첫 방산 수출 계약으로 9조원 규모

미국에 수출하는 한국산 자동차의 관세가 일본·유럽연합(EU)과 같은 15%로 확정되면서 업계에선 “최악은

한미 양국이 상호관세 조정 협상 타결로 한국에 적용되는 관세가 15%로 확정되자 식품업계가 대응책 마련에 분주

김건희 여사 관련 의혹을 수사 중인 민중기 특별검사팀이 오늘 윤석열 전 대통령에 대한 체포영장 집행을 시도한

재건축 시장이 ‘화려함’ 경쟁에 본격 돌입하고 있다. 고급 설계와 프리미엄 커뮤니티 도입으로 단지 가

“경동시장에서 채소 팔 때 제 안에 있는 악을 봤어요. 그런데 이런 점을 발견하는 게 너무 좋았어요. 본능적

7월31일 오전, 서울 성동구 경일초등학교 2학년 1반 교실에는 여름방학의 한낮 열기보다 뜨거운 배움의 열기가 가

국제해사기구(IMO)가 지난 4월 제83차 해양환경보호위원회(MEPC)에서 온실가스(GHG) 집약도 기준을 대폭 강화하기로

‘1.5도 상승’은 인류 생존을 위한 마지노선이다.2015년 파리기후협정 당시 전 세계는 산업화 이전 대

서울의 7월 폭염 일수가 26일 기준 10일에 달해 지난해 같은 기간 2일에 비해 5배 이상 늘었다. 열대야 일수도 18일","['NC다이노스', '한화이글스', '트레이드', 'KBO', '스마트라이프위크']","['NC 다이노스', '한화 이글스', 'KBO', '서울시']","NC 다이노스와 한화 이글스의 트레이드 소식과 서울시의 '스마트라이프위크' 개최 소식 등 다양한 내용이 혼재되어 있는 기사이다.  기사 내용이 여러 주제를 다루고 있어 명확한 요약이 어렵다.","Neutral"
