"search_keyword","url","title","summary","crawled_at","published_at","content","analysis_keywords","analysis_orgs","summary_ai","sentiment_label"
"외국인 순매수","https://news.einfomax.co.kr/news/articleView.html?idxno=4367333","국채선물, 야간거래서 3년물 약세…2틱 하락","외국인이 3계약 순매도했고 개인이 3계약 순매수했다. 10년 국채선물은 아직 거래가 이뤄지지 않았다. 시장은 이날 밤 예정된 미국 연방공개시장위원회(FOMC)의 금리 결정을 앞두고 관망세를 이어가는... ","2025-07-31T00:09:24.393568","2025-07-30","","['외국인', '개인', '순매수', '순매도', 'FOMC']","[]","외국인은 3계약 순매도, 개인은 3계약 순매수를 기록했다. 미국 연방공개시장위원회(FOMC)의 금리 결정을 앞두고 시장은 관망세를 유지하고 있다.","Neutral"
"외국인 순매수","http://www.segye.com/newsView/20250730515863?OutUrl=naver","코스피, 장중 3269 ‘터치’… 연일 연고점 경신","코스피가 6거래일 연속 상승하며 장중 3260선을 돌파한 것은 외국인 매수세 확대와 글로벌 증시의 상호관세 관련 불확실성이 점차 해소된 영향으로 풀이된다. 증권업계에서는 이러한 흐름이 지속될 경우... ","2025-07-31T00:09:24.393589","2025-07-30","삼성전자 파운드리 계약 기대감 확산
LG엔솔 6조원 수주… 지수 동반 견인
외국인·기관 9000억대 쌍끌이 순매수
6일 연속 상승… 업계 “3300까지 갈 것”
코스피 지수가 6일 연속 상승세를 이어가며 장중 3260선을 돌파, 연고점을 또다시 갈아치웠다.
30일 서울 영등포구 한국거래소 전광판에 증시 종가가 표시되고 있다. 이날 코스피는 전 거래일 대비 23.90포인트(0.74%) 상승한 3254.47, 코스닥은 0.78포인트(0.10%) 하락한 803.67으로 장을 마쳤다.    뉴스1
30일 한국거래소에 따르면 이날 코스피 지수는 전장 대비 23.90(0.74%) 오른 3254.47에 장을 마감하며 종가 기준 연고점을 새롭게 썼다. 2021년 8월6일(3270.36) 이후 약 4년 만에 최고치다.
반면 코스닥 지수는 전장보다 0.78포인트(0.10%) 내린 803.67에 장을 마쳤다.
코스피는 전장보다 2.74포인트(0.08%) 오른 3233.31로 출발해 장중 상승폭을 키웠다. 특히 오후 한때 3269.40까지 올라 3270선 코앞까지 바짝 다가서며 장중 연고점을 다시 썼다. 장중 기준으로 사상 최고점을 찍었던 2021년 6월25일(3316.08) 이후 4년 만에 가장 큰 수치다.
투자자별로는 외국인과 기관이 각각 5788억원, 3306억원 순매수했고 개인은 9848억원을 순매도했다.
유가증권시장에서는 삼성전자와 테슬라 간 165억달러 규모의 파운드리 계약 기대감이 확산하며 코스피 지수 상승을 이끌었다. 이재용 삼성전자 회장이 미국 상호관세 발효를 앞두고 전날 미국 워싱턴 출장길에 나선 것도 투자심리 개선에 힘을 보탰다. 일론 머스크 테슬라 최고경영자(CEO)는 29일(현지시간) 사회관계망서비스(SNS)를 통해 “실제 파트너십이 어떤 모습이 될지 논의하기 위해 삼성의 회장 및 고위 경영진과 화상 통화를 했다”며 “양사의 강점을 활용해 훌륭한 성과를 거둘 것”이라고 밝혔다.
LG에너지솔루션 역시 고객사가 테슬라인 것으로 추정되는 6조원 규모의 리튬·인산·철(LFP) 배터리 수주 계약을 체결했다는 소식이 전해지면서 국내 반도체와 2차전지 관련주의 동반 상승을 견인했다.
코스피가 6거래일 연속 상승하며 장중 3260선을 돌파한 것은 외국인 매수세 확대와 글로벌 증시의 상호관세 관련 불확실성이 점차 해소된 영향으로 풀이된다.
증권업계에서는 이러한 흐름이 지속될 경우 코스피가 3300선까지 추가 상승할 수 있다는 전망도 내놓고 있다.
박미영 기자","['코스피 상승', '삼성전자', '테슬라', '파운드리 계약', 'LG에너지솔루션']","['삼성전자', '테슬라', 'LG에너지솔루션', '한국거래소']","코스피 지수가 6일 연속 상승하며 3260선을 돌파, 연고점을 경신했습니다. 삼성전자와 테슬라 간 파운드리 계약 기대감과 LG에너지솔루션의 대규모 배터리 수주 소식이 상승을 견인했습니다. 외국인과 기관의 쌍끌이 매수세도 지수 상승에 기여했습니다.","Positive"
"외국인 순매수","http://www.todaykorea.co.kr/news/articleView.html?idxno=332638","무섭게 올라가는 코스피, 오늘도 연고점 갱신···테슬라 기대감에 삼...","이날 외국인과 기관이 각각 6375억원, 3824억원어치를 순매수하며 지수를 끌어 올렸다. 개인은 1조902억원어치를 순매도했다. 김지원 KB증권 연구원은 &quot;코스피가 역대 최고치를 약 50p 남겨둔 가운데 강세 흐름이... ","2025-07-31T00:09:24.393610","2025-07-30","▲ 22일 저녁 서울 여의도에서 시민들이 이동하고 있다. 사진=투데이코리아
투데이코리아=김성훈 기자 | 코스피 지수가 6거래일 연속 상승하며 연고점을 새로 썼다.
30일 한국거래소에 따르면, 코스피는 전 거래일 대비 23.90포인트(0.74%) 오른 3254.47에 장을 마쳤다. 이는 종가 기준 2021년 8월 6일 이후 4년 만에 최고치이다.
지수는 전장보다 2.74포인트(0.08%) 오른 3233.31로 출발해, 장중 상승폭을 키우면서 한때 3269.4를 터치하기도 했다.
이날 외국인과 기관이 각각 6375억원, 3824억원어치를 순매수하며 지수를 끌어 올렸다. 개인은 1조902억원어치를 순매도했다.
김지원 KB증권 연구원은 “코스피가 역대 최고치를 약 50p 남겨둔 가운데 강세 흐름이 지속될 수 있을지 주목된다”며 “삼성전자와 빅테크 실적, 관세 협상 등 주요 이벤트의 결과가 예정돼 있어 변동성이 확대될 가능성도 있다”고 밝혔다.
▲ 여의도 증권가. 이미지=챗GPT
이날 상승률 1위 종목은 ‘KR모터스’이었다.
KR모터스는 전 거래일 대비 29.82% 상승한 653원에 거래를 마쳤다.
KR모터스는 1978년에 설립된 국내 모터사이클 전문 제조업체로, 1986년 아시안게임과 1988년 서울 올림픽에서 모터사이클 공식 공급업체로 선정되며 이름을 알린 기업이다.
이날 상승은 최대주주로부터 차입한 금액만큼을 유상증자를 통해 출자전환하겠다고 공시한 것과 관련한 기대감이 반영된 것이란 분석이 나온다.
앞서 KR모터스는 전날(29일) LVMC홀딩스로부터 빌린 돈 약 108억원과 LVMC홀딩스 최대주주인 개인 오세영으로부터 차입한 23억원을 출자전환하는 제3자배정 유상증자를 공시했다. 또한 사모펀드(PEF) 운용사 키움에프앤아이가 만든 특수목적법인(SPC) 라피너스콘코르디아제1호 사모투자 합자회사에게 130억원과 60억원 등 총 210억원 무기명 사모 전환사채를 발행한다고 밝혔다.
▲ 서울 서초구 삼성전자 서초사옥. 사진=투데이코리아
특히 삼성전기도 이날 급등했다.
삼성전기는 전 거래일 대비 1만4500원(10.55%) 오른  15만1900원에 거래를 마쳤다.
또한 삼성전기우도 9.11% 뛴 6만8300원에 상승 마감했다.
이를 두고 증권가에서는 삼성전자와 테슬라 간 AI6 반도체 공급 계약으로 삼성전기FC-BGA 사업의 수혜가 기대된다는 전망이 투심을 달군 것이란 관측이 나온다.
박강호 대신증권 연구원은 “삼성전기는 이전에 테슬라에 공급된 반도체인 AI4와 AI5를 만드는 데 필요한 FC-BGA를 공급하고 있다”며 “이번 공급 계약으로 테슬라와 삼성전자, 그리고 삼성전기의 협력 관계가 더 강화될 것”이라고 예상했다.
그러면서 “FC-BGA를 넘어 카메라, MLCC 등 삼성전기의 모든 사업에서 테슬라와의 관계가 구축·강화되는 중으로 판단된다”고 덧붙였다.
특히 삼성전자도 이날 2.83% 오른 7만2600원에 상승 마감하는 등 강세를 보였다.
이경민 대신증권 연구원은 이를 두고 “삼성과 테슬라의 협업이 삼성 파운드리의 인공지능(AI) 칩 위탁생산을 넘어 디스플레이, 전장, 배터리, 적층세라믹커패시터(MLCC) 등 전방위적인 전략적 파트너십이 될 수 있다는 기대감으로 확산되는 중”이라며 “과도한 기대는 경계해야겠으나 삼성그룹이 보유한 저력과 사업 포트폴리오의 강점이 부각되는 것”이라고 분석했다.
또한 삼성SDI도 전 거래일 대비 1만4900원(7.80%) 오른 20만6000원에 거래를 마쳤다.
이를 두고 증권가에서는 삼성SDI의 에너지저장장치(ESS)용 배터리 공급이 재개될 수 있다는 기대감이 반영된 것이란 관측이 나온다.
또한 삼성전기에 핵심 부품을 공급하는 덕산하이메탈도 코스닥 시장에서 전 거래일 대비 1260원(30.00%) 오른 5460원에 상승 마감했다.
▲ 서울 여의도 증권가 전경. 사진=투데이코리아","['코스피 상승', '연고점 경신', 'KR모터스', '삼성전자', '삼성전기']","['KR모터스', 'KB증권', '삼성전자', '삼성전기', '테슬라', '대신증권', 'LVMC홀딩스', '키움에프앤아이']","코스피 지수가 6거래일 연속 상승하며 연고점을 경신했습니다. KR모터스의 유상증자 소식과 삼성전자와 테슬라의 AI 반도체 공급 계약 기대감으로 삼성전기 주가가 급등했습니다.  전문가들은 삼성전자와 테슬라의 협업이 다양한 사업 분야로 확대될 가능성에 주목하고 있습니다.","Positive"
"외국인 순매수","https://www.mk.co.kr/article/11381430","삼성전자 오를만큼 올랐나…‘7만전자’ 찍자 공매도 10배 폭증","삼성전자 현물 거래에서는 개인이 강력한 매도세, 외국인과 기관은 매수세를 보이고 있다. 개인은 28일에 9884억원을 순매도한 데 이어 29일은 2598억원, 30일엔 7229억원을 팔아치웠다. 삼성전자가 6만전자로 떨어진... ","2025-07-31T00:09:24.393631","2025-07-30","삼성전자가 11개월 만에 ‘7만전자’에 복귀한 뒤 연일 상승세를 이어가는 가운데 공매도 거래대금도 10배 가까이 뛰었다. 테슬라와의 반도체 위탁생산(파운드리) 계약 체결 후 증권가에서 장밋빛 전망을 내놓고 있지만 투자자들은 다시 조정을 우려하고 있는 것이다.

30일 한국거래소에 따르면 삼성전자 주가가 6.83% 급등한 지난 28일(종가 7만400원) 삼성전자의 공매도 거래대금은 1284억원으로 전거래일 215억원의 6배에 달했다.

주가가 0.28% 오르며 이틀째 7만전자를 유지한 지난 29일(7만600원)엔 공매도 거래대금이 2040억원으로 다시 59.37% 급증했다. 7만전자에 올라선 이틀 동안 공매도 거래가 9.27배 폭등한 것이다. 2.83% 오르며 7만2600원으로 마감한 30일(정규시장 기준)에는 1771억원으로 소폭 감소했다.

삼성전자 공매도 거래대금이 2000억원을 넘은 것은 역대 최고치를 찍은 2018년 5월15일(2380억원) 이후 86개월 만이다. 또한 이날 거래대금은 통계 집계가 시작된 2001년 이후 두 번째로 높은 수치다. 역대 세 번째는 40개월 전인 2022년 3월7일(1942억원)이었다.

공매도는 소유하지 않은 주식을 빌려서 매도한 뒤 가격이 떨어지면 매수해 되갚는 투자 기법이다. 비싼 가격에 판 뒤 싼 가격에 되사 차익을 얻을 수 있으므로 미래 가격 하락에 따른 손실을 헤지(회피)하거나 고평가된 증권의 매도를 통해 수익을 얻는 것을 목적으로 한다.

시장에서는 투자자들이 다시 삼성전자 주가가 하락할 것에 대비해 공매도를 늘린 것으로 분석한다. 공매도 거래대금의 증가는 투자자들이 해당 종목 주가가 조만간 떨어질 것에 베팅한 것을 의미하기 때문이다.

공매도를 했는데 예상대로 주가가 떨어지지 않거나 오르면 투자자는 손실을 줄이기 위해 서둘러 주식을 사서 갚아야(숏스퀴즈) 한다.

금융투자업계 관계자는 “단기 급등에 따라 실질적인 경계심도 같이 늘어나면서 공매도가 증가했다”며 “코스피 대표 종목인 만큼 최근 한국 증시 전체에 대한 과열 우려에도 영향을 받았을 것으로 보인다”고 설명했다.

삼성전자의 공매도 증가는 외국인과 기관, 개인이 모두 이끌었다. 외국인의 공매도 거래대금은 28일 1144억원으로 전거래일(133억원)의 9배로 늘었고, 29일 1862억원으로 다시 62.76% 폭증했다가 30일(정규시장 기준) 1652억원으로 소폭 줄었다.

기관 역시 28일 130억원으로 전거래일(80억원)보다 58.53% 늘었고 29일은 170억원으로 30.76% 증가했다가 30일 110억원으로 감소했다.

공매도 규모가 상대적으로 작은 개인 역시 거래대금이 널뛰기를 했다. 28일 7억3000만원으로 전거래일(5700만원)의 13배로 늘었고, 다음날 3400만원으로 쪼그라들었다가 30일에 다시 8억4000만원으로 급증했다.

삼성전자 현물 거래에서는 개인이 강력한 매도세, 외국인과 기관은 매수세를 보이고 있다. 개인은 28일에 9884억원을 순매도한 데 이어 29일은 2598억원, 30일엔 7229억원을 팔아치웠다. 삼성전자가 6만전자로 떨어진 2024년 9월 전에 고점 매수를 했던 개인 투자자들이 황급히 주식을 처분한 것으로 분석된다.

반면 외국인은 28일에는 6810억원, 29일은 2521억원, 30일에는 5875억원을 순매수했다. 기관은 28일 2550억원을 순매수했고, 29일 440억원 순매도로 전환했다가 30일 933억원 순매수로 돌아섰다.

이경민 대신증권 연구원은 “외국인 투자심리 개선에 삼성전자의 턴어라운드 기대가 한 몫을 한 것”이라며 “관세 협상 기대감을 따라 글로벌 단기 트레이딩 자금도 유입됐다”고 분석했다.

테슬라와의 23조원 규모 계약 체결이 알려진 28일 이후 증권사들은 삼성전자 적정 주가를 상향하고 있다. TSMC에게 크게 밀렸던 반도체 위탁생산(파운드리) 분야에서 반전의 계기를 마련했고, 인공지능(AI) 산업에 필수적인 고대역폭메모리(HBM)에서도 경쟁력을 확보할 거라는 기대가 강화되고 있기 때문이다.

29일 대신증권은 삼성전자 적정주가를 8만8000원, 유진투자증권은 8만4000원으로 상향했다. 금융정보업체 에프앤가이드에 따르면 25개 증권사의 삼성전자 적정주가 컨센서스는 7만7417원이다.

박유악 키움증권 연구원은 ”삼선전자의 주가는 파운드리 적자폭 축소와 HBM4 경쟁력 확보로 우상향할 것“이라며 “실적도 올해 3분기와 4분기 모두 개선되면서 반도체 업종 최선호 종목으로 꼽는다”고 말했다.","['삼성전자', '공매도', '주가 상승', '테슬라', '파운드리 계약']","['삼성전자', '테슬라', '대신증권', '유진투자증권', '키움증권']","삼성전자 주가가 급등하면서 공매도 거래대금이 10배 가까이 급증했습니다. 테슬라와의 파운드리 계약 체결 이후 장밋빛 전망에도 불구하고 투자자들의 주가 조정 우려가 커지고 있습니다. 외국인과 기관은 매수세를 유지하고 있으나 개인 투자자들의 매도세가 강한 것으로 나타났습니다.","Neutral"
"외국인 순매수","http://www.yonhapnewstv.co.kr/MYH20250730195659447","코스피 또 연고점 기록…&quot;주가조작 근절 원년으로&quot;","코스피가 관세 불확실성에도 불구하고 외국인과 기관의 동반 매수에 힘입어 4년만에 최고치를 경신했습니다. 금융당국은 '주가조작 합동 대응단'을 출범해 시장 교란 세력을 엄벌하겠다고 밝혔습니다. 배시진... ","2025-07-31T00:09:24.393653","2025-07-30","브라우저가 video 태그를 지원하지 않습니다.
죄송하지만 다른 브라우저를 사용하여 주십시오.
브라우저가 오디오 태그를 지원하지 않습니다.
닫기
[앵커]
코스피가 관세 불확실성에도 불구하고 외국인과 기관의 동반 매수에 힘입어 4년만에 최고치를 경신했습니다.
금융당국은 '주가조작 합동 대응단'을 출범해 시장 교란 세력을 엄벌하겠다고 밝혔습니다.
배시진 기자입니다.","['코스피 최고치', '외국인 매수', '기관 매수', '주가조작', '금융당국']","['금융당국']","코스피 지수가 외국인과 기관의 동반 매수에 힘입어 4년 만에 최고치를 기록했습니다. 관세 불확실성에도 불구하고 상승세를 이어갔으며, 금융당국은 주가조작 합동 대응단을 출범시켜 시장 교란 세력을 단속하겠다고 밝혔습니다.","Positive"
"반도체","https://www.ajunews.com/view/20250731090515130","[종합] 반도체·車 호조세에 생산 3개월만에 반등…투자는 넉 달째 '뚝'","2025.7.30 [사진=연합뉴스] 반도체와 자동차 등이 호조세를 보이면서 6월 생산이 3개월 만에 반등에... 특히 제조업 생산이 반도체(6.6%), 자동차(4.2%) 등에서 증가하면서 1.7% 늘어났다. 반면 제조업 중 전자부품(-18.9%)은... ","2025-07-31T00:09:25.996412","2025-07-31","경기도 평택항에 컨테이너가 쌓여 있다. 2025.7.30 [사진=연합뉴스]
반도체와 자동차 등이 호조세를 보이면서 6월 생산이 3개월 만에 반등에 성공했고. 소비 심리 회복에 따라 의복과 화장품 판매가 늘어나면서 소비도 넉 달 만에 증가 전환했다. 다만 투자는 운송장비 도입 감소 등의 영향에 4개월 연속 뒷걸음치는 모양새다.
통계청이 31일 발표한 '2025년 6월 산업활동동향'에 따르면 지난달 전산업 생산(계절조정·농림어업 제외) 지수는 113.8(2020년=100)로 전월 대비 1.2% 증가했다. 올해 1월 감소했던 전산업 생산은 2~3월 증가세를 나타낸 뒤 4~5월 감소하던 중 반등에 성공했다.
광공업(1.6%)와 서비스업(0.5%) 모두 생산이 늘었다. 광공업생산은 광업(0.9%)과 제조업(1.7%) 등에서 모두 늘었다. 특히 제조업 생산이 반도체(6.6%), 자동차(4.2%) 등에서 증가하면서 1.7% 늘어났다.
반면 제조업 중 전자부품(-18.9%)은 2008년 12월(30.9%) 이후 16년 6개월 만에 최대 감소폭을 나타냈다. 통계청 관계자는 모바일 OLED, LCD 편광필름 등의 감소세가 컸다""며 ""미국의 관세 관련 불확실성이 있는 만큼 제조업체들이 물량 조절을 위해 수요 조정에 나섰다""고 설명했다.","['산업 생산 증가', '반도체 호조', '자동차 호조', '소비 증가', '투자 감소']","['통계청']","6월 산업 생산이 3개월 만에 반등했습니다. 반도체와 자동차 생산 호조와 소비 심리 회복에 힘입어 소비도 증가세로 전환되었습니다. 하지만 투자는 운송장비 도입 감소 등으로 4개월 연속 감소세를 지속했습니다.  특히 전자부품 생산은 급감했습니다.","Neutral"
"반도체","http://www.newscape.co.kr/news/articleView.html?idxno=114462","트럼프 &quot;한국, 미국에 487조원 투자…상호관세 15%로 인하 합의&quot;","다만 미국은 일본의 투자금을 에너지, 반도체, 핵심광물, 의약품, 조선 등 전략산업에 활용하겠다고 언급, 한국의 투자금도 이와 유사한 분야에 쓰일 것으로 예상된다.","2025-07-31T00:09:25.996471","2025-07-31","도널드 트럼프 미국 대통령. (사진=연합뉴스)","['도널드 트럼프', '미국 대통령']","[]","기사 내용이 도널드 트럼프 미국 대통령의 사진만 포함되어 있어 핵심 내용을 요약할 수 없습니다.","Neutral"
"반도체","https://www.ddaily.co.kr/page/view/2025073108184155790","[SaaS, 산업을 입다] AI 혁신 실전 인프라, SaaS가 바꾸는 현장","대표적으로 과기정통부 K-클라우드 프로젝트는 국산 AI 반도체 개발과 데이터센터 구축을 통해 AI 기능이 탑재된 SaaS 발굴을 지원한다. ◆ 제조·의료 현장에서 증명되는 SaaS 효과 SaaS 진짜 변화는 현장에서 일어나고... ","2025-07-31T00:09:25.996500","2025-07-31","[SaaS, 산업을 입다] AI 혁신 실전 인프라, SaaS가 바꾸는 현장

AI 열풍이 기술 생태계를 뒤흔들고 있다. 그러나 진정한 혁신은 기술 그 자체가 아닌, 산업 현장에 기술이 어떻게 뿌리내리느냐에 달려 있다. ‘SaaS, 산업을 입다’는 이러한 인프라 핵심인 SaaS(Software as a Service)에 주목했다. 디지털데일리와 한국인공지능·소프트웨어산업협회(KOSA) 산하 SaaS추진협의회가 공동 기획한 이 시리즈는 각 산업에서 조용하지만 강력한 혁신을 이끄는 SaaS 기업들 이야기를 담았다. AI 시대 필수 인프라로 자리매김한 SaaS 현재와 미래를 생생하게 조명한다. <편집자 주>","['SaaS', 'AI', '산업 혁신', '디지털 전환', '소프트웨어']","['디지털데일리', '한국인공지능·소프트웨어산업협회(KOSA)', 'SaaS추진협의회']","AI 기술의 산업 현장 적용 중요성을 강조하며, SaaS(Software as a Service)의 역할에 주목하는 기사입니다.  SaaS가 각 산업의 혁신을 이끄는 핵심 인프라로 자리매김하고 있으며,  AI 시대의 필수 인프라로서의 SaaS의 현재와 미래를 조명합니다.","Positive"
"반도체","https://daily.hankooki.com/news/articleView.html?idxno=1251127","삼성전자 반도체 2분기 영업이익 4000억원...전년比 93.8%↓","삼성전자 반도체 생산공장. 사진=삼성전자 제공  삼성전자는 올해 2분기 반도체(DS)부문 영업이익이 4000억원으로 전년 동기(6조4500억원) 대비 93.8% 감소했다고 31일 밝혔다. DS부문의 분기 영업이익이 1조원 밑으로... ","2025-07-31T00:09:25.996526","2025-07-31","삼성전자 반도체 생산공장. 사진=삼성전자 제공","['삼성전자', '반도체 생산공장']","['삼성전자']","삼성전자 반도체 생산공장 사진만 제공하는 기사입니다.  핵심 내용이 없어 요약이 불가능합니다.","Neutral"
"반도체","http://www.veritas-a.com/news/articleView.html?idxno=565634","서강대 교수학습센터, 한국형 온라인 공개강좌(K-MOOC) 지역사회협력 프...","통해 반도체 및 인공지능 인재 양성을 위한 지역사회협력 프로그램의 일환으로 진행됐으며, '아두이노를 활용한 전자공학설계 입문'을 주제로 류성주 교수(서강대 시스템반도체공학전공)의 지도 아래 총 9개의 세션이... ","2025-07-31T00:09:25.996549","2025-07-31","","['반도체 인재 양성', '지역사회 협력', '아두이노', '전자공학 설계', '교육 프로그램']","['서강대']","서강대학교 류성주 교수의 지도 아래, 반도체 및 인공지능 인재 양성을 위한 지역사회 협력 프로그램으로 '아두이노를 활용한 전자공학설계 입문' 교육이 진행되었습니다. 총 9개의 세션으로 구성되었습니다.","Positive"
"반도체","https://www.sentv.co.kr/article/view/sentv202507310025","루켄테크놀러지스, 인터포저용 'M-POGO Pin' 수주","서울경제티브이 강지영 기자 반도체 검사 솔루션 전문기업 루켄테크놀러지스가 중국·대만 반도체 Probe Card 전문회사로부터 Interposer(인터포저)용 'M-POGO Pin'을 수주했다고 31일 밝혔다. 이는 2024년... ","2025-07-31T00:09:25.996573","2025-07-31","[실패] 모든 추출 방법 실패","['루켄테크놀러지스', '반도체 검사 솔루션', 'Probe Card', 'Interposer', '수주']","['루켄테크놀러지스']","반도체 검사 솔루션 전문기업 루켄테크놀러지스가 중국 및 대만 반도체 업체로부터 인터포저용 M-POGO Pin을 수주했다고 밝혔습니다.  2024년 매출에 기여할 것으로 예상됩니다.","Positive"
"반도체","https://www.ziksir.com/news/articleView.html?idxno=98997","美 상무장관 &quot;한국 투자수익 90%는 미국 몫···반도체·의약품 관세는...","반면 미국 정부가 별도로 관세 부과를 검토 중인 반도체 및 의약품 분야에 대해선 &quot;한국은 어떤 나라보다도 더 불리하게 취급받지는 않을 것&quot;이라고 설명했다. 이는 사실상의 '차별 없음'을 선언한 것으로 해석되지만... ","2025-07-31T00:09:25.996597","2025-07-31","하워드 러트닉 미국 상무장관. [로이터 연합뉴스]","['하워드 러트닉', '미국 상무장관', '로이터', '연합뉴스']","['로이터', '연합뉴스', '미국 상무부']","미국 상무장관인 하워드 러트닉의 사진이 로이터와 연합뉴스를 통해 보도되었다.  기사 내용은 사진 외에는 없다.","Neutral"
"반도체","http://www.fnnews.com/news/202507310901596335","박찬대 &quot;美관세 문제, 큰 고비 넘겨…이재명 정부 전폭 뒷받침&quot;","컸던 반도체·의약품 분야에 대해서도, 최혜국 대우를 명시했다&quot;고 썼다. 그러면서 &quot;이재명 정부는 세계 최대 시장인 미국과의 협상을 성공적으로 마무리하며 우리 기업들이 공정한 조건에서 경쟁할 수 있는 발판을... ","2025-07-31T00:09:25.996621","2025-07-31","한미 관세협상 타결
박찬대 더불어민주당 당 대표 후보가 지난 30일 서울 여의도 국회 소통관에서 기자회견을 열고 지지를 호소하고 있다. 뉴시스","['한미 관세협상', '타결', '박찬대', '더불어민주당']","['더불어민주당']","한미 관세협상이 타결되었다는 소식과 박찬대 더불어민주당 당 대표 후보의 기자회견 관련 내용이 간략하게 언급되어 있다.  자세한 내용은 없다.","Neutral"
"반도체","https://www.jibs.co.kr/news/articles/articlesDetail/50063?feed=na","한미 무역협상 타결...이 대통령 &quot;큰 고비 넘겼다&quot;","이 중 1,500억 달러는 조선업 전용 펀드로, 나머지 자금도 반도체, 이차전지, 바이오, 에너지 등 한국의 주력... 3,500억 달러 규모 펀드와 관련해선 &quot;양국 전략산업 협력의 기반을 공고히 하는 것으로 조선, 반도체, 이차전지... ","2025-07-31T00:09:25.996643","2025-07-31","[실패] 모든 추출 방법 실패","['3500억 달러 펀드', '조선업', '반도체', '이차전지', '전략산업']","[]","3500억 달러 규모의 펀드 조성과 관련된 기사로, 1500억 달러는 조선업에, 나머지는 반도체, 이차전지, 바이오, 에너지 등 한국의 주력 산업에 투자될 예정이다.  양국 전략산업 협력 강화를 위한 펀드라고 언급되어 있다.","Positive"
